age,annual_income,employment_length,credit_score,debt_to_income,num_open_accounts,delinquencies_2y,inquiries_6m,loan_amount,loan_term_months,interest_rate,purpose,home_ownership,channel,region,default_12m
71,37000.0,12,657.0,0.332,8,2,1,2830.0,60,0.269,small_business,rent,online,north,1
68,69500.0,3,623.0,0.174,3,1,0,18182.0,36,0.274,vacation,mortgage,branch,south,0
52,28600.0,15,625.0,0.322,3,0,1,17794.0,36,0.248,home_improvement,rent,branch,north,0
39,22700.0,30,612.0,0.241,2,1,0,9640.0,60,0.281,vacation,rent,online,scotland,1
65,93100.0,30,806.0,0.017,7,1,0,19876.0,60,0.055,small_business,rent,branch,midlands,0
62,22000.0,12,685.0,0.19,3,0,0,18879.0,60,0.209,auto,mortgage,branch,wales,0
58,37000.0,20,716.0,0.247,3,0,0,14549.0,36,0.123,auto,mortgage,broker,wales,0
47,22900.0,14,634.0,0.407,5,1,1,4371.0,60,0.3,home_improvement,mortgage,online,wales,1
24,27100.0,33,571.0,0.599,6,1,0,7945.0,36,0.293,auto,mortgage,online,south,1
35,71800.0,24,742.0,0.0,7,0,1,19934.0,60,0.071,vacation,rent,online,wales,0
52,61800.0,25,732.0,0.328,6,0,0,19183.0,36,0.098,auto,mortgage,branch,ni,0
36,36900.0,40,614.0,0.479,5,0,2,12407.0,60,0.291,education,mortgage,branch,south,1
45,91500.0,16,598.0,0.137,6,1,1,9578.0,36,0.251,vacation,rent,branch,wales,0
21,33900.0,18,784.0,0.315,5,0,1,5995.0,60,0.092,medical,mortgage,online,ni,0
36,74300.0,24,721.0,0.144,5,0,0,9590.0,60,0.123,debt_consolidation,mortgage,branch,scotland,0
47,52600.0,39,670.0,0.285,6,0,0,1000.0,36,0.2,debt_consolidation,mortgage,branch,north,0
27,73100.0,4,726.0,0.196,3,0,0,13656.0,36,0.091,home_improvement,mortgage,broker,wales,0
41,43300.0,24,801.0,0.179,4,1,0,15188.0,60,0.091,vacation,rent,branch,scotland,0
35,53000.0,33,739.0,0.046,5,0,1,17519.0,36,0.071,home_improvement,rent,broker,ni,0
29,41500.0,4,757.0,0.281,5,0,0,4769.0,60,0.081,auto,rent,online,midlands,0
44,12300.0,23,736.0,0.399,4,0,0,1000.0,60,0.117,education,mortgage,online,south,0
66,130900.0,29,672.0,0.039,4,0,0,14654.0,36,0.197,education,mortgage,branch,north,0
28,57600.0,36,628.0,0.143,12,0,0,8062.0,60,0.266,debt_consolidation,mortgage,branch,wales,0
53,44900.0,2,808.0,0.293,11,0,1,13639.0,36,0.07,home_improvement,rent,branch,scotland,0
24,41200.0,40,518.0,0.059,5,1,0,4590.0,36,0.227,vacation,rent,online,ni,1
62,31100.0,23,635.0,0.042,1,0,1,10988.0,36,0.223,auto,rent,broker,scotland,0
74,31900.0,27,699.0,0.258,3,0,0,6530.0,60,0.176,home_improvement,mortgage,branch,wales,0
62,44000.0,29,633.0,0.558,2,0,0,19864.0,36,0.291,small_business,rent,branch,ni,1
50,67800.0,2,673.0,0.195,6,0,0,10443.0,36,0.233,education,rent,broker,ni,0
59,49900.0,31,680.0,0.24,7,0,0,16360.0,60,0.247,small_business,rent,online,wales,0
64,47800.0,22,695.0,0.259,6,1,0,18536.0,36,0.177,home_improvement,own,online,north,0
60,64100.0,19,724.0,0.244,3,1,0,13739.0,60,0.117,education,mortgage,online,wales,0
44,30500.0,29,776.0,0.104,5,0,0,9316.0,36,0.057,small_business,own,online,wales,1
73,72000.0,7,819.0,0.255,8,0,0,15922.0,36,0.071,small_business,rent,online,south,0
33,35400.0,20,721.0,0.447,2,0,1,12867.0,60,0.157,medical,rent,branch,midlands,0
45,58500.0,36,696.0,0.302,2,1,0,9083.0,36,0.179,education,mortgage,online,south,0
59,31900.0,21,701.0,0.23,6,1,0,8784.0,36,0.155,small_business,own,branch,wales,1
69,69100.0,15,644.0,0.374,7,2,0,18305.0,36,0.259,auto,rent,online,wales,0
65,24700.0,30,649.0,0.283,4,2,0,6894.0,36,0.252,medical,mortgage,branch,ni,1
44,108000.0,1,687.0,0.443,5,0,1,19273.0,60,0.229,education,mortgage,branch,ni,0
36,34600.0,36,731.0,0.171,5,0,0,14781.0,60,0.117,auto,own,online,wales,0
61,34800.0,17,755.0,0.469,6,1,0,17478.0,36,0.12,home_improvement,own,online,midlands,0
69,29700.0,11,641.0,0.133,5,1,0,9827.0,36,0.245,education,rent,broker,wales,1
36,25700.0,33,715.0,0.306,3,0,1,13883.0,36,0.126,auto,own,online,north,0
30,37800.0,21,704.0,0.095,9,0,1,12900.0,60,0.166,education,rent,online,midlands,0
66,20700.0,24,818.0,0.464,3,0,0,9579.0,60,0.11,medical,rent,online,midlands,1
24,70600.0,7,755.0,0.339,9,0,1,7197.0,36,0.079,small_business,rent,branch,north,0
38,40500.0,36,758.0,0.233,3,0,0,1000.0,36,0.079,small_business,rent,broker,south,0
23,15200.0,13,603.0,0.311,1,0,1,16976.0,60,0.302,education,mortgage,online,ni,1
36,43800.0,13,608.0,0.206,5,0,1,10157.0,36,0.25,debt_consolidation,mortgage,branch,ni,0
74,55800.0,32,681.0,0.397,7,0,0,4241.0,60,0.227,home_improvement,rent,online,north,0
35,47700.0,9,724.0,0.281,6,0,0,3931.0,36,0.114,small_business,mortgage,branch,wales,0
51,32500.0,0,582.0,0.265,5,1,2,6261.0,36,0.253,medical,mortgage,branch,wales,1
45,39600.0,17,709.0,0.207,6,0,0,16780.0,36,0.135,small_business,rent,online,wales,0
31,12200.0,7,712.0,0.593,4,0,1,8520.0,36,0.16,education,mortgage,online,ni,1
34,22000.0,31,719.0,0.333,3,0,0,4869.0,36,0.137,education,rent,online,ni,0
59,14200.0,13,787.0,0.278,5,0,0,14725.0,60,0.079,home_improvement,mortgage,online,scotland,0
28,21400.0,9,582.0,0.241,4,0,0,12664.0,60,0.276,debt_consolidation,mortgage,broker,ni,1
70,59500.0,1,609.0,0.179,2,0,1,5287.0,36,0.247,home_improvement,mortgage,branch,north,0
39,77900.0,8,717.0,0.433,7,0,0,12609.0,36,0.132,medical,own,online,midlands,0
59,88800.0,22,649.0,0.299,4,0,1,11016.0,60,0.263,medical,own,online,ni,0
48,31200.0,27,714.0,0.299,5,0,0,1000.0,36,0.134,home_improvement,mortgage,online,midlands,0
44,52300.0,39,732.0,0.408,7,0,1,10801.0,36,0.108,auto,rent,online,scotland,0
70,36100.0,0,556.0,0.362,3,0,1,15852.0,36,0.273,medical,rent,branch,wales,0
69,51300.0,36,809.0,0.284,4,1,1,2811.0,36,0.048,auto,mortgage,branch,midlands,0
52,46600.0,0,796.0,0.36,3,0,0,12777.0,36,0.058,auto,mortgage,branch,ni,0
71,28200.0,12,578.0,0.471,5,0,0,3335.0,36,0.277,home_improvement,mortgage,branch,ni,0
50,74700.0,10,643.0,0.455,5,0,1,18118.0,60,0.292,medical,mortgage,branch,south,0
60,33600.0,24,744.0,0.306,5,0,0,16754.0,60,0.114,vacation,mortgage,online,scotland,0
62,31500.0,36,653.0,0.396,5,0,1,21632.0,36,0.258,home_improvement,mortgage,branch,ni,1
41,37100.0,18,714.0,0.077,4,1,0,16200.0,36,0.127,auto,mortgage,branch,ni,0
41,30800.0,29,620.0,0.151,4,1,0,7029.0,36,0.241,education,mortgage,online,midlands,0
56,18100.0,33,771.0,0.353,5,1,1,17276.0,60,0.106,home_improvement,mortgage,branch,ni,0
25,40000.0,18,591.0,0.145,6,0,1,7066.0,60,0.289,education,mortgage,branch,north,1
74,52000.0,31,670.0,0.348,9,0,1,1000.0,36,0.228,vacation,mortgage,online,north,0
27,61500.0,29,696.0,0.219,2,0,0,14414.0,60,0.213,medical,own,online,ni,0
68,36500.0,13,584.0,0.268,2,0,3,16597.0,60,0.29,home_improvement,rent,online,wales,0
67,96900.0,6,698.0,0.322,7,0,1,16918.0,60,0.207,home_improvement,mortgage,branch,south,1
63,31700.0,37,697.0,0.155,4,0,0,12894.0,36,0.176,debt_consolidation,rent,broker,midlands,0
28,32300.0,34,728.0,0.275,5,0,0,10676.0,36,0.105,vacation,mortgage,branch,north,0
52,13200.0,38,578.0,0.456,1,0,0,5980.0,36,0.274,auto,mortgage,online,wales,0
24,97600.0,3,774.0,0.14,5,0,1,6371.0,36,0.063,auto,own,online,ni,0
67,75600.0,32,623.0,0.377,6,0,1,17485.0,36,0.285,vacation,own,online,midlands,0
25,83900.0,23,626.0,0.187,6,1,0,15410.0,60,0.264,auto,mortgage,branch,midlands,0
28,19800.0,2,644.0,0.348,3,0,0,14956.0,36,0.246,home_improvement,mortgage,branch,wales,1
43,61100.0,23,725.0,0.281,7,0,0,11954.0,36,0.104,home_improvement,mortgage,broker,wales,1
24,19000.0,12,661.0,0.295,3,1,1,6682.0,36,0.233,auto,mortgage,branch,south,0
53,77800.0,13,663.0,0.593,2,0,1,14636.0,60,0.29,debt_consolidation,rent,online,ni,0
36,40200.0,5,715.0,0.449,2,0,1,11582.0,60,0.167,medical,rent,branch,south,0
26,35100.0,35,664.0,0.321,5,0,3,12323.0,36,0.243,auto,mortgage,online,south,1
54,44200.0,38,640.0,0.163,5,1,0,13562.0,36,0.243,vacation,mortgage,branch,wales,1
31,38200.0,14,632.0,0.401,4,0,1,9989.0,36,0.276,small_business,mortgage,branch,south,0
44,94300.0,9,657.0,0.315,10,0,0,12800.0,60,0.278,auto,mortgage,broker,midlands,0
54,76100.0,9,692.0,0.151,6,0,1,7821.0,36,0.172,medical,mortgage,online,wales,0
49,20800.0,10,763.0,0.189,2,0,1,22480.0,60,0.09,small_business,mortgage,branch,wales,0
54,67200.0,33,685.0,0.395,5,1,0,18602.0,36,0.232,home_improvement,mortgage,online,midlands,1
28,12800.0,5,754.0,0.148,6,1,3,15724.0,60,0.084,home_improvement,mortgage,branch,wales,1
22,108800.0,17,734.0,0.321,6,0,2,1000.0,60,0.123,debt_consolidation,rent,online,ni,0
50,33400.0,16,783.0,0.291,0,0,2,9221.0,36,0.056,debt_consolidation,mortgage,online,north,0
53,37600.0,19,698.0,0.268,7,0,1,10632.0,60,0.182,auto,mortgage,online,ni,0
27,42000.0,12,656.0,0.301,8,1,0,15752.0,36,0.245,small_business,mortgage,branch,ni,0
52,135100.0,21,535.0,0.26,10,0,0,6922.0,60,0.289,small_business,rent,online,north,0
31,61800.0,9,666.0,0.417,6,0,1,21499.0,60,0.269,auto,rent,broker,wales,1
59,42400.0,14,712.0,0.135,3,0,0,18999.0,36,0.141,education,mortgage,online,wales,0
70,57800.0,37,725.0,0.314,7,0,0,26134.0,60,0.148,small_business,rent,broker,north,1
44,35800.0,12,572.0,0.361,1,0,1,10321.0,36,0.271,vacation,mortgage,online,midlands,0
40,70000.0,31,627.0,0.235,2,0,0,19215.0,36,0.251,home_improvement,rent,branch,south,0
44,32100.0,1,621.0,0.081,3,0,0,12718.0,36,0.244,medical,mortgage,branch,south,0
45,35500.0,34,646.0,0.442,8,1,0,9107.0,36,0.277,medical,rent,online,wales,1
56,36800.0,15,734.0,0.423,6,2,0,6575.0,36,0.11,medical,own,broker,midlands,0
48,77500.0,26,720.0,0.116,5,1,0,10641.0,36,0.099,small_business,rent,branch,south,0
60,46900.0,29,764.0,0.039,8,1,0,19500.0,36,0.06,small_business,rent,online,wales,0
72,38300.0,18,577.0,0.474,4,0,0,12821.0,60,0.309,auto,mortgage,online,wales,0
46,20300.0,10,568.0,0.192,2,0,0,14272.0,60,0.276,small_business,mortgage,branch,scotland,0
49,69200.0,0,678.0,0.337,6,1,0,21508.0,60,0.241,debt_consolidation,rent,online,north,0
35,35600.0,29,630.0,0.345,4,0,1,6064.0,36,0.263,auto,mortgage,online,scotland,0
38,49500.0,23,679.0,0.263,8,0,2,6470.0,60,0.223,home_improvement,mortgage,branch,midlands,0
69,37700.0,31,680.0,0.052,5,0,1,11952.0,60,0.211,home_improvement,rent,online,wales,0
34,50300.0,1,736.0,0.186,6,1,0,7182.0,60,0.084,vacation,rent,branch,scotland,0
51,48500.0,26,755.0,0.294,7,0,0,10596.0,36,0.067,education,mortgage,online,south,0
53,18800.0,20,642.0,0.322,5,0,0,3444.0,60,0.26,debt_consolidation,rent,broker,ni,0
61,18100.0,40,705.0,0.151,7,0,1,14299.0,60,0.137,education,rent,branch,ni,0
30,38100.0,0,716.0,0.408,8,0,0,18490.0,36,0.133,debt_consolidation,own,online,wales,0
52,18500.0,16,779.0,0.243,3,0,0,9010.0,36,0.052,debt_consolidation,rent,online,north,0
48,60000.0,40,702.0,0.191,4,2,0,8642.0,36,0.148,auto,own,branch,north,0
74,43700.0,8,564.0,0.154,5,0,1,10817.0,36,0.246,education,mortgage,online,scotland,0
33,74900.0,14,706.0,0.237,6,1,1,9540.0,36,0.155,home_improvement,rent,branch,wales,0
31,61400.0,13,658.0,0.094,4,0,0,17344.0,60,0.24,medical,mortgage,broker,south,1
63,58800.0,26,583.0,0.237,6,0,0,12912.0,60,0.274,education,rent,online,midlands,0
53,31000.0,33,752.0,0.151,3,1,0,1000.0,36,0.067,debt_consolidation,mortgage,online,south,0
48,49500.0,21,639.0,0.415,5,0,0,13008.0,36,0.255,small_business,rent,branch,south,0
26,67300.0,37,683.0,0.208,7,1,1,6903.0,60,0.203,debt_consolidation,rent,branch,scotland,0
59,71000.0,21,641.0,0.164,5,0,0,13786.0,36,0.244,auto,mortgage,branch,north,0
52,49000.0,24,685.0,0.171,5,0,1,17089.0,60,0.208,home_improvement,rent,online,wales,0
39,40400.0,1,704.0,0.37,5,0,0,19092.0,36,0.16,vacation,mortgage,online,scotland,1
39,30400.0,8,714.0,0.271,2,0,0,11207.0,60,0.16,home_improvement,rent,branch,midlands,0
59,36400.0,12,821.0,0.361,3,0,0,9542.0,36,0.084,vacation,mortgage,online,midlands,0
56,33700.0,28,811.0,0.183,6,0,1,4625.0,36,0.05,vacation,rent,online,scotland,0
72,74500.0,1,643.0,0.347,11,0,1,15424.0,36,0.256,home_improvement,mortgage,broker,ni,0
35,77100.0,2,748.0,0.055,3,0,0,21954.0,36,0.071,debt_consolidation,own,branch,midlands,0
55,39200.0,37,775.0,0.589,11,0,0,3391.0,36,0.102,debt_consolidation,mortgage,online,ni,1
51,32000.0,40,743.0,0.13,5,0,0,8107.0,36,0.077,home_improvement,rent,online,ni,0
46,63000.0,22,720.0,0.221,4,1,0,30335.0,36,0.119,auto,rent,online,wales,0
62,80600.0,37,691.0,0.258,4,1,0,14510.0,60,0.212,home_improvement,mortgage,online,ni,0
68,59200.0,26,662.0,0.4,4,0,2,10151.0,36,0.253,vacation,mortgage,online,north,0
31,23500.0,27,629.0,0.215,5,0,0,12705.0,36,0.264,education,rent,branch,north,1
29,19400.0,5,635.0,0.0,5,0,0,1000.0,60,0.237,small_business,mortgage,broker,midlands,0
62,95700.0,6,723.0,0.275,6,0,1,10948.0,60,0.126,debt_consolidation,mortgage,online,north,0
25,68000.0,21,646.0,0.325,7,0,0,21033.0,36,0.268,debt_consolidation,own,branch,wales,0
21,34200.0,31,749.0,0.044,4,0,0,1000.0,36,0.057,education,rent,branch,midlands,0
65,42300.0,15,617.0,0.143,4,0,0,10436.0,60,0.273,home_improvement,rent,online,north,0
71,41100.0,8,749.0,0.33,7,0,1,4096.0,60,0.089,home_improvement,mortgage,branch,wales,0
37,44300.0,26,623.0,0.175,9,0,0,9669.0,36,0.253,debt_consolidation,mortgage,online,south,0
49,26700.0,7,614.0,0.126,6,1,2,16091.0,36,0.243,home_improvement,rent,branch,ni,1
59,67100.0,10,650.0,0.41,3,1,1,10565.0,36,0.259,small_business,rent,online,midlands,1
73,30900.0,28,801.0,0.211,5,0,0,15081.0,36,0.062,small_business,rent,online,ni,0
35,24700.0,28,759.0,0.081,3,0,0,12061.0,36,0.072,education,mortgage,broker,scotland,0
46,76600.0,17,583.0,0.337,5,0,1,10731.0,36,0.27,home_improvement,mortgage,online,north,0
67,44900.0,15,787.0,0.171,6,0,0,8757.0,36,0.059,education,rent,branch,south,0
35,78100.0,39,662.0,0.09,5,0,1,8533.0,60,0.233,medical,own,online,midlands,0
52,50300.0,40,559.0,0.399,2,0,1,23293.0,36,0.274,home_improvement,mortgage,broker,south,0
57,68900.0,5,814.0,0.228,2,1,0,14954.0,60,0.069,auto,mortgage,branch,ni,0
40,98300.0,19,662.0,0.408,6,1,0,13612.0,36,0.252,small_business,rent,online,south,1
45,49800.0,37,624.0,0.198,11,0,3,12298.0,36,0.27,auto,rent,branch,south,0
46,73400.0,39,754.0,0.095,3,0,0,10722.0,36,0.039,education,rent,branch,north,0
36,32700.0,6,767.0,0.174,3,0,0,8979.0,36,0.05,small_business,mortgage,online,scotland,0
67,53600.0,22,578.0,0.255,5,1,2,12662.0,36,0.27,medical,rent,branch,midlands,0
42,13100.0,11,738.0,0.186,3,0,1,13423.0,36,0.081,home_improvement,rent,online,south,0
67,40700.0,8,618.0,0.493,7,1,1,19170.0,36,0.292,medical,rent,branch,ni,1
67,28500.0,29,594.0,0.323,9,0,1,15480.0,36,0.277,vacation,own,branch,scotland,0
50,18500.0,13,668.0,0.188,4,0,0,6170.0,36,0.223,home_improvement,mortgage,online,south,0
32,59600.0,8,689.0,0.231,8,0,1,18303.0,36,0.187,vacation,rent,branch,north,0
31,43700.0,21,646.0,0.489,5,0,1,16894.0,36,0.272,medical,rent,branch,midlands,1
27,54100.0,27,610.0,0.329,2,0,1,13037.0,36,0.258,medical,mortgage,broker,wales,1
46,21400.0,0,676.0,0.37,4,0,0,17101.0,60,0.266,auto,rent,online,wales,0
22,49500.0,14,771.0,0.156,4,2,0,5292.0,60,0.07,debt_consolidation,own,online,south,1
62,125300.0,11,656.0,0.289,5,1,1,10410.0,60,0.246,debt_consolidation,own,branch,south,1
58,59600.0,5,768.0,0.437,5,0,0,17096.0,60,0.114,medical,rent,broker,scotland,0
33,23000.0,10,643.0,0.438,2,0,0,17370.0,60,0.291,vacation,mortgage,online,wales,0
31,61000.0,35,695.0,0.135,4,0,0,6431.0,36,0.162,medical,rent,branch,midlands,0
69,47100.0,16,693.0,0.283,8,0,1,15145.0,36,0.193,auto,rent,online,wales,0
34,31200.0,25,615.0,0.325,7,0,0,10033.0,60,0.287,small_business,rent,online,midlands,1
40,28800.0,0,796.0,0.26,3,1,0,15574.0,36,0.063,vacation,rent,online,scotland,0
60,47400.0,8,714.0,0.016,3,0,0,9513.0,36,0.115,home_improvement,mortgage,online,midlands,0
39,15100.0,6,698.0,0.215,5,0,0,5106.0,36,0.159,debt_consolidation,rent,branch,wales,0
22,72600.0,15,689.0,0.271,4,0,1,18549.0,60,0.207,vacation,mortgage,online,south,0
49,62100.0,10,702.0,0.293,7,0,0,7632.0,36,0.152,debt_consolidation,mortgage,branch,ni,0
66,56300.0,18,741.0,0.323,7,1,1,9438.0,36,0.096,vacation,mortgage,branch,north,0
24,62500.0,27,779.0,0.268,8,0,0,19215.0,36,0.062,home_improvement,rent,online,scotland,0
42,80700.0,12,703.0,0.163,3,0,1,14973.0,36,0.167,debt_consolidation,rent,online,wales,0
47,21400.0,23,704.0,0.248,7,0,0,17934.0,36,0.155,home_improvement,mortgage,online,wales,0
61,47500.0,19,662.0,0.239,13,0,0,7844.0,60,0.244,auto,mortgage,branch,midlands,0
49,57700.0,2,610.0,0.266,5,0,0,9953.0,36,0.277,auto,mortgage,online,wales,0
65,61900.0,16,719.0,0.228,4,0,2,17594.0,60,0.121,debt_consolidation,rent,branch,ni,0
54,35400.0,14,586.0,0.338,6,1,0,8425.0,60,0.288,small_business,rent,branch,wales,0
39,41900.0,10,752.0,0.241,3,0,1,17748.0,60,0.078,small_business,mortgage,online,ni,0
73,61700.0,33,690.0,0.101,4,0,1,1000.0,60,0.2,medical,mortgage,online,north,0
61,58900.0,3,608.0,0.46,6,0,0,4943.0,36,0.275,vacation,rent,online,ni,0
25,106000.0,5,694.0,0.341,3,0,1,4293.0,36,0.193,vacation,mortgage,broker,north,0
53,18200.0,8,582.0,0.391,5,0,2,6091.0,36,0.274,vacation,rent,online,scotland,0
24,44700.0,35,626.0,0.33,10,0,0,13839.0,36,0.258,auto,mortgage,branch,scotland,1
38,38300.0,35,542.0,0.485,5,2,1,5035.0,36,0.277,medical,mortgage,online,scotland,0
35,50100.0,7,791.0,0.447,3,0,2,15751.0,36,0.076,small_business,mortgage,branch,scotland,0
64,45000.0,6,661.0,0.41,2,0,0,9412.0,60,0.286,medical,rent,online,south,0
35,31700.0,37,594.0,0.291,2,0,0,1000.0,36,0.263,small_business,own,branch,scotland,0
42,49500.0,40,715.0,0.24,6,0,2,17437.0,36,0.129,medical,own,online,north,0
37,22900.0,32,621.0,0.417,6,0,0,18607.0,36,0.275,auto,own,branch,north,1
26,25800.0,32,627.0,0.101,1,1,0,18922.0,60,0.268,education,mortgage,online,wales,1
34,26000.0,11,689.0,0.203,6,1,1,11981.0,36,0.191,home_improvement,rent,branch,midlands,0
42,48100.0,12,755.0,0.378,5,0,1,27994.0,36,0.109,vacation,own,online,scotland,0
62,63600.0,35,750.0,0.273,7,1,0,11511.0,36,0.074,vacation,mortgage,branch,north,0
32,79100.0,15,695.0,0.0,7,0,0,3496.0,60,0.166,medical,mortgage,online,midlands,0
25,22400.0,0,635.0,0.239,9,0,0,17348.0,36,0.256,small_business,mortgage,online,midlands,0
49,38100.0,26,649.0,0.327,5,1,1,18470.0,36,0.271,auto,rent,online,scotland,0
66,76100.0,35,642.0,0.306,2,0,0,13323.0,60,0.284,auto,mortgage,branch,ni,0
50,43800.0,16,695.0,0.282,7,0,2,9192.0,36,0.181,education,mortgage,branch,ni,1
66,85900.0,40,649.0,0.572,7,0,0,10223.0,36,0.277,home_improvement,rent,online,wales,0
58,90600.0,33,611.0,0.3,9,1,1,18097.0,60,0.299,debt_consolidation,rent,broker,midlands,0
63,33900.0,18,722.0,0.218,7,0,1,6778.0,60,0.123,auto,rent,online,midlands,0
71,34700.0,3,633.0,0.196,7,1,0,15779.0,36,0.241,small_business,rent,online,north,0
33,45500.0,25,582.0,0.232,10,0,0,17794.0,60,0.276,home_improvement,own,online,scotland,0
54,30400.0,36,767.0,0.445,3,0,1,11432.0,60,0.114,medical,rent,broker,south,0
59,42900.0,4,752.0,0.585,9,0,0,7010.0,36,0.094,medical,rent,online,south,0
24,38000.0,19,569.0,0.323,2,0,0,12269.0,36,0.274,auto,mortgage,branch,midlands,0
33,107000.0,24,665.0,0.29,4,0,2,1346.0,36,0.216,small_business,rent,branch,midlands,0
28,43800.0,2,618.0,0.352,5,0,1,12607.0,60,0.315,small_business,rent,broker,ni,0
53,32400.0,8,760.0,0.382,7,1,0,6329.0,60,0.115,vacation,mortgage,branch,scotland,0
59,43700.0,26,662.0,0.299,3,1,0,13133.0,60,0.248,small_business,rent,online,ni,0
51,49000.0,14,713.0,0.204,7,0,1,19434.0,60,0.155,debt_consolidation,mortgage,online,north,1
26,15200.0,33,586.0,0.197,4,1,0,6325.0,36,0.252,auto,mortgage,broker,north,0
42,25000.0,8,705.0,0.26,6,0,1,7224.0,36,0.156,education,mortgage,online,scotland,0
66,21500.0,15,850.0,0.19,6,0,1,15217.0,60,0.091,debt_consolidation,rent,branch,south,0
63,39400.0,34,785.0,0.279,7,0,0,3730.0,36,0.064,auto,rent,broker,south,0
29,55000.0,12,768.0,0.437,6,0,0,6219.0,36,0.083,debt_consolidation,mortgage,online,wales,0
65,27900.0,2,786.0,0.44,2,0,0,12657.0,60,0.102,education,own,broker,ni,0
61,19500.0,26,664.0,0.297,5,0,0,12607.0,36,0.251,home_improvement,mortgage,online,south,0
23,60600.0,23,721.0,0.362,8,0,2,3820.0,36,0.126,home_improvement,mortgage,online,ni,1
42,34400.0,1,702.0,0.417,3,0,0,7979.0,60,0.196,auto,mortgage,online,ni,0
56,41700.0,33,654.0,0.158,6,0,0,16832.0,60,0.26,vacation,rent,branch,south,0
54,55900.0,29,681.0,0.211,2,0,0,18798.0,36,0.209,education,mortgage,online,ni,1
70,68900.0,11,791.0,0.228,6,0,1,2486.0,36,0.034,education,rent,branch,ni,0
29,33600.0,17,756.0,0.07,8,0,0,29769.0,36,0.069,vacation,rent,branch,north,0
53,26400.0,38,674.0,0.419,4,1,0,13933.0,36,0.229,debt_consolidation,mortgage,online,ni,0
55,23900.0,2,751.0,0.199,6,0,0,14947.0,60,0.076,home_improvement,rent,broker,ni,1
68,27100.0,25,839.0,0.24,10,0,0,9563.0,36,0.05,auto,mortgage,online,midlands,0
47,46100.0,38,638.0,0.157,10,0,0,14598.0,36,0.243,vacation,mortgage,branch,north,0
56,163500.0,14,668.0,0.485,6,0,0,8511.0,60,0.26,small_business,rent,branch,wales,0
58,54400.0,24,643.0,0.103,6,1,1,6151.0,36,0.234,medical,mortgage,branch,midlands,0
57,32200.0,34,807.0,0.295,5,0,0,5036.0,36,0.05,auto,rent,branch,midlands,0
35,39700.0,35,644.0,0.241,11,0,4,17640.0,36,0.259,small_business,own,online,wales,0
53,36000.0,22,665.0,0.428,4,0,1,5557.0,60,0.264,home_improvement,rent,online,south,0
43,21200.0,2,588.0,0.13,4,1,3,14286.0,60,0.268,auto,mortgage,branch,wales,0
68,42700.0,16,664.0,0.262,8,0,1,12652.0,36,0.237,auto,own,branch,midlands,1
61,51600.0,6,712.0,0.088,8,0,2,7958.0,36,0.114,debt_consolidation,mortgage,branch,north,0
44,46800.0,34,633.0,0.168,5,0,0,13611.0,36,0.259,debt_consolidation,mortgage,branch,south,0
61,29300.0,17,628.0,0.249,5,0,0,12221.0,60,0.276,small_business,rent,online,ni,0
24,42800.0,37,628.0,0.283,4,0,0,6968.0,36,0.264,vacation,mortgage,online,midlands,0
60,30700.0,0,781.0,0.434,6,2,2,17381.0,60,0.102,home_improvement,mortgage,online,south,0
72,36600.0,0,792.0,0.231,1,0,1,10489.0,60,0.086,debt_consolidation,rent,broker,scotland,0
25,17700.0,7,850.0,0.502,5,0,1,20222.0,36,0.087,debt_consolidation,rent,broker,scotland,0
70,62100.0,25,584.0,0.181,4,0,1,10512.0,60,0.265,debt_consolidation,own,broker,south,0
74,37200.0,17,737.0,0.523,4,0,1,5173.0,60,0.137,small_business,mortgage,online,north,1
44,11700.0,9,574.0,0.362,6,0,0,9225.0,36,0.27,debt_consolidation,rent,branch,midlands,0
46,38500.0,36,652.0,0.422,3,0,2,15455.0,36,0.264,medical,mortgage,online,ni,1
49,59900.0,16,638.0,0.457,1,0,0,16000.0,36,0.276,small_business,mortgage,broker,ni,1
41,188500.0,33,656.0,0.41,6,1,1,16988.0,60,0.294,home_improvement,own,branch,ni,0
